Date,Open,High,Low,Close,Adj Close,Volume,Monthly Total Return ,Monthly Risk Free Return,Equity Premium
7/1/2015,55.5,57.459999,54.669998,56.869999,53.701675,0,-0.054751443,8.33E-06,-0.054759773
8/1/2015,56.720001,56.810001,50.52,53.84,50.840473,0,-0.041913853,6.67E-05,-0.041980553
9/1/2015,51.799999,54.25,50.540001,51.630001,48.753593,0,0.088462239,6.67E-05,0.088395539
10/1/2015,51.830002,56.419998,51.830002,56.240002,53.262959,0,0.001421572,0,0.001421572
11/1/2015,56.889999,57.040001,54.529999,56.32,53.33873,0,-0.027724627,6.67E-05,-0.027791327
12/1/2015,56.860001,56.860001,53.810001,54.779999,51.880245,0,-0.05764529,0.000183317,-0.057828607
1/1/2016,53.810001,53.84,49.73,51.529999,48.974159,0,-0.004473508,0.000133324,-0.004606832
2/1/2016,51.639999,51.720001,48.18,51.299999,48.755562,0,0.065999617,0.000274962,0.065724655
3/1/2016,52.669998,54.860001,52.259998,54.799999,52.081974,0,-0.004969185,0.000274962,-0.005244147
4/1/2016,55.259998,55.740002,54.380001,54.380001,51.823811,0,0.024163169,0.000174985,0.023988184
5/1/2016,54.880001,55.75,53.950001,55.709999,53.09129,0,-0.009378023,0.000183317,-0.00956134
6/1/2016,55.77,56.200001,52.689999,55.189999,52.595726,0,0.049395656,0.000283293,0.049112363
7/1/2016,55.419998,57.830002,55.16,57.830002,55.258961,0,-0.003464347,0.000216643,-0.00368099
8/1/2016,57.959999,58.400002,57.52,57.630001,55.067856,0,0.003464347,0.000233306,0.003231041
9/1/2016,57.740002,58.23,56.419998,57.830002,55.258961,0,-0.02381295,0.000274962,-0.024087912
10/1/2016,57.66,57.66,56.290001,56.290001,53.958626,0,0.011832286,0.000241637,0.011590649
11/1/2016,55.860001,57.560001,55.080002,56.959999,54.600872,0,0.006300176,0.000283293,0.006016883
12/1/2016,56.299999,58.459999,56.299999,57.32,54.945953,0,0.040171876,0.00039992,0.039771956
1/1/2017,57.810001,59.869999,57.810001,59.41,57.19817,0,0.04251059,0.00042491,0.04208568
2/1/2017,59.639999,62.200001,59.639999,61.990002,59.682121,0,0.010111565,0.000433239,0.009678326
3/1/2017,62.779999,62.91,61.990002,62.619999,60.288662,0,0.025582267,0.000441569,0.025140698
4/1/2017,62.540001,64.059998,61.93,64.059998,61.85088,0,0.027711059,0.000633133,0.027077926
5/1/2017,64.330002,65.860001,63.880001,65.860001,63.588802,0,-0.007161936,0.000666445,-0.007828381
6/1/2017,66.32,66.779999,65.309998,65.389999,63.13501,0,0.027276615,0.000816333,0.026460282
7/1/2017,65.209999,67.620003,64.82,67.040001,64.880821,0,0.011862609,0.000857965,0.011004644
8/1/2017,67.190002,67.839996,65.980003,67.839996,65.65506,0,0.007489476,0.000891269,0.006598207
9/1/2017,67.93,68.580002,67.440002,68.349998,66.148628,0,0.030930046,0.000841313,0.030088733
10/1/2017,68.480003,70.300003,68.480003,70.300003,68.226578,0,0.02472721,0.000882943,0.023844267
11/1/2017,70.309998,72.080002,70.150002,72.059998,69.934662,0,0.004154572,0.000957874,0.003196698
12/1/2017,71.82,73.330002,71.260002,72.360001,70.225815,0,0.069357115,0.001057774,0.068299341
1/1/2018,73.230003,78.480003,73.230003,77.32,75.269356,0,-0.029531484,0.001157663,-0.030689147
2/1/2018,77.059998,77.059998,70.720001,75.07,73.079041,0,-0.02755076,0.001215927,-0.028766687
3/1/2018,74.099998,77.760002,71.849998,73.029999,71.09314,0,0.004870224,0.001374056,0.003496168
4/1/2018,71.279999,75.230003,71.279999,73.230003,71.440224,0,0.042639203,0.001440628,0.041198575
5/1/2018,73.739998,76.779999,73.410004,76.419998,74.552254,0,0.009247905,0.00155712,0.007690785
6/1/2018,77.360001,79.410004,76.349998,77.129997,75.244904,0,0.027014906,0.001607041,0.025407865
7/1/2018,77.43,81.199997,76.860001,79.050003,77.305344,0,0.045864299,0.001607041,0.044257258
8/1/2018,79.269997,82.93,79.269997,82.760002,80.933464,0,0.001690109,0.001690237,-1.28407E-07
9/1/2018,82.629997,82.900002,81.349998,82.900002,81.070366,0,-0.092101274,0.001756789,-0.093858063
10/1/2018,83.120003,83.120003,72.940002,75.410004,73.93721,0,0.006476804,0.001823337,0.004653467
11/1/2018,76.559998,78.150002,71.800003,75.900002,74.417641,0,-0.093862262,0.001948101,-0.095810363
12/1/2018,77.120003,77.120003,64.339996,69.099998,67.750427,0,0.092571197,0.001973052,0.090598145
1/1/2019,69.150002,75.529999,67.029999,75.529999,74.321625,0,0.035762074,0.002039585,0.033722489
2/1/2019,75.470001,78.43,75.470001,78.279999,77.027618,0,0.028586133,0.002006319,0.026579814
3/1/2019,78.970001,81.419998,77.230003,80.550003,79.261314,0,0.048426903,0.002039585,0.046387318
4/1/2019,81.459999,84.550003,81.459999,84.339996,83.194153,0,-0.065534875,0.001998003,-0.067532878
5/1/2019,83.720001,84.510002,78.989998,78.989998,77.916847,0,0.063398418,0.002022952,0.061375466
6/1/2019,77.800003,85.139999,77.800003,84.160004,83.016602,0,0.024496875,0.001956418,0.022540457
7/1/2019,84.970001,87.650002,84.970001,86.059998,85.075363,0,-0.005008941,0.001765108,-0.006774049
8/1/2019,85.550003,85.760002,81.860001,85.629997,84.650291,0,0.000233416,0.001731833,-0.001498417
9/1/2019,84.839996,87.169998,84.839996,85.650002,84.670052,0,0.026541675,0.00165696,0.024884715
10/1/2019,84.779999,87.970001,83.32,87.779999,86.947426,0,0.038988417,0.001565441,0.037422976
11/1/2019,88.550003,91.669998,88.309998,91.269997,90.40432,0,0.028088792,0.001282511,0.026806281
12/1/2019,90.169998,94.260002,89.739998,93.870003,92.979668,0,0.032783835,0.001324123,0.031459712
1/1/2020,95.099998,99.160004,94.540001,96.760002,96.078415,0,-0.067104685,0.001290833,-0.068395518
2/1/2020,97.980003,103.790001,90.480003,90.480003,89.842667,0,-0.113523389,0.001290833,-0.114814222
3/1/2020,94.760002,95.809998,70.860001,80.769997,80.20105,0,0.14289718,0.001057774,0.141839406
4/1/2020,77.099998,92.989998,77.099998,92.970001,92.520828,0,0.067378066,9.17E-05,0.067286366
5/1/2020,90.389999,99.449997,90.389999,99.449997,98.969513,0,0.044832066,7.50E-05,0.044757066
6/1/2020,100.089996,105.059998,99.040001,104.010002,103.507484,0,0.075158638,0.00011666,0.075041978
7/1/2020,105.230003,111.93,105.230003,111.93,111.586777,0,0.09642233,0.000133324,0.096289006
8/1/2020,113.18,123.260002,112.349998,123.260002,122.882042,0,-0.049476008,7.50E-05,-0.049551008
9/1/2020,125.050003,126.480003,112.110001,117.309998,116.950279,0,-0.03173716,9.17E-05,-0.03182886
10/1/2020,118.730003,123.989998,113.470001,113.470001,113.29689,0,0.100129572,8.33E-05,0.100046272
11/1/2020,114.099998,125.419998,114.099998,125.419998,125.228653,0,,,
